time,host,rtt,packet_loss
2025-03-23 13:25:27.269116,bing.com,4.837274551391602,False
2025-03-23 13:25:27.951440,yahoo.com,178.76052856445312,False
2025-03-23 13:25:28.585365,yahoo.com,130.31888008117676,False
2025-03-23 13:25:29.261558,yahoo.com,172.7457046508789,False
2025-03-23 13:25:29.961329,yahoo.com,195.97697257995605,False
2025-03-23 13:25:33.685152,google.com,2.418041229248047,False
2025-03-23 13:25:34.187608,google.com,0.36406517028808594,False
2025-03-23 13:25:34.690242,google.com,0.5271434783935547,False
2025-03-23 13:25:35.193954,google.com,0.4954338073730469,False
2025-03-23 13:25:35.703175,bing.com,6.840705871582031,False
2025-03-23 13:25:36.208920,bing.com,3.485441207885742,False
2025-03-23 13:25:36.714508,bing.com,3.5703182220458984,False
2025-03-23 13:25:37.220287,bing.com,3.590106964111328,False
2025-03-23 13:25:38.025527,yahoo.com,198.94003868103027,False
2025-03-23 13:25:38.724559,yahoo.com,196.81859016418457,False
2025-03-23 13:25:39.423459,yahoo.com,196.7010498046875,False
2025-03-23 13:25:40.122558,yahoo.com,196.73752784729004,False
2025-03-23 13:25:43.687022,google.com,4.268407821655273,False
2025-03-23 13:25:44.189756,google.com,0.37932395935058594,False
2025-03-23 13:25:44.692397,google.com,0.3445148468017578,False
2025-03-23 13:25:45.195139,google.com,0.41031837463378906,False
2025-03-23 13:25:45.704411,bing.com,7.128477096557617,False
2025-03-23 13:25:46.210231,bing.com,3.7229061126708984,False
2025-03-23 13:25:46.716093,bing.com,3.762960433959961,False
2025-03-23 13:25:47.222135,bing.com,3.7584304809570312,False
2025-03-23 13:25:47.924130,yahoo.com,199.660062789917,False
2025-03-23 13:25:48.623392,yahoo.com,196.87652587890625,False
2025-03-23 13:25:49.322033,yahoo.com,196.3200569152832,False
2025-03-23 13:25:50.020646,yahoo.com,196.34079933166504,False
2025-03-23 13:25:53.687860,google.com,1.8620491027832031,False
2025-03-23 13:25:54.190194,google.com,0.43487548828125,False
2025-03-23 13:25:54.693044,google.com,0.46443939208984375,False
2025-03-23 13:25:55.195750,google.com,0.4627704620361328,False
2025-03-23 13:25:55.711711,bing.com,6.862163543701172,False
2025-03-23 13:25:56.217792,bing.com,3.751993179321289,False
2025-03-23 13:25:56.723676,bing.com,3.7546157836914062,False
2025-03-23 13:25:57.229447,bing.com,3.7124156951904297,False
2025-03-23 13:25:57.928466,yahoo.com,196.88653945922852,False
2025-03-23 13:25:58.626562,yahoo.com,195.71805000305176,False
2025-03-23 13:25:59.324971,yahoo.com,196.25067710876465,False
2025-03-23 13:26:00.023494,yahoo.com,196.25329971313477,False
2025-03-23 13:26:03.685247,google.com,2.4900436401367188,False
2025-03-23 13:26:04.188010,google.com,0.48923492431640625,False
2025-03-23 13:26:04.690689,google.com,0.47659873962402344,False
2025-03-23 13:26:05.193485,google.com,0.415802001953125,False
2025-03-23 13:26:05.702774,bing.com,7.245540618896484,False
2025-03-23 13:26:06.208615,bing.com,3.8836002349853516,False
2025-03-23 13:26:06.714400,bing.com,3.699779510498047,False
2025-03-23 13:26:07.220496,bing.com,3.856182098388672,False
2025-03-23 13:26:07.920989,yahoo.com,197.10040092468262,False
2025-03-23 13:26:08.597350,yahoo.com,172.57380485534668,False
2025-03-23 13:26:09.273159,yahoo.com,172.55043983459473,False
2025-03-23 13:26:09.950149,yahoo.com,172.47271537780762,False
2025-03-23 13:26:13.686757,google.com,4.020452499389648,False
2025-03-23 13:26:14.189580,google.com,0.4608631134033203,False
2025-03-23 13:26:14.691932,google.com,0.4038810729980469,False
2025-03-23 13:26:15.194474,google.com,0.3840923309326172,False
2025-03-23 13:26:15.702812,bing.com,6.089925765991211,False
2025-03-23 13:26:16.208871,bing.com,3.8061141967773438,False
2025-03-23 13:26:16.718266,bing.com,7.2040557861328125,False
2025-03-23 13:26:17.224342,bing.com,3.8754940032958984,False
2025-03-23 13:26:17.902134,yahoo.com,175.72259902954102,False
2025-03-23 13:26:18.576855,yahoo.com,172.45745658874512,False
2025-03-23 13:26:19.251526,yahoo.com,172.48797416687012,False
2025-03-23 13:26:19.926126,yahoo.com,172.47843742370605,False
2025-03-23 13:26:23.687463,google.com,3.7202835083007812,False
2025-03-23 13:26:24.189707,google.com,0.39958953857421875,False
2025-03-23 13:26:24.692817,google.com,0.8056163787841797,False
2025-03-23 13:26:25.195330,google.com,0.431060791015625,False
2025-03-23 13:26:25.710937,bing.com,5.963802337646484,False
2025-03-23 13:26:26.216312,bing.com,3.504037857055664,False
2025-03-23 13:26:26.722030,bing.com,3.5698413848876953,False
2025-03-23 13:26:27.228252,bing.com,3.7686824798583984,False
2025-03-23 13:26:27.909948,yahoo.com,179.39376831054688,False
2025-03-23 13:26:28.587946,yahoo.com,175.84466934204102,False
2025-03-23 13:26:29.265860,yahoo.com,175.65631866455078,False
2025-03-23 13:26:29.943641,yahoo.com,175.5967140197754,False
2025-03-23 13:26:33.687355,google.com,3.745555877685547,False
2025-03-23 13:26:34.190305,google.com,0.4372596740722656,False
2025-03-23 13:26:34.692983,google.com,0.48470497131347656,False
2025-03-23 13:26:35.195962,google.com,0.5173683166503906,False
2025-03-23 13:26:35.703282,bing.com,5.141973495483398,False
2025-03-23 13:26:36.209203,bing.com,3.537893295288086,False
2025-03-23 13:26:36.714891,bing.com,3.5300254821777344,False
2025-03-23 13:26:37.220815,bing.com,3.673076629638672,False
2025-03-23 13:26:37.901869,yahoo.com,178.69138717651367,False
2025-03-23 13:26:38.579982,yahoo.com,175.68421363830566,False
2025-03-23 13:26:39.213443,yahoo.com,129.92215156555176,False
2025-03-23 13:26:39.893308,yahoo.com,175.80866813659668,False
2025-03-23 13:26:43.685283,google.com,2.1626949310302734,False
2025-03-23 13:26:44.188298,google.com,0.43082237243652344,False
2025-03-23 13:26:44.691539,google.com,0.5097389221191406,False
2025-03-23 13:26:45.194124,google.com,0.47397613525390625,False
2025-03-23 13:26:45.701730,bing.com,5.368709564208984,False
2025-03-23 13:26:46.207928,bing.com,3.885984420776367,False
2025-03-23 13:26:46.713893,bing.com,3.8270950317382812,False
2025-03-23 13:26:47.219995,bing.com,3.7817955017089844,False
2025-03-23 13:26:47.948052,yahoo.com,175.7364273071289,False
2025-03-23 13:26:48.622694,yahoo.com,172.61457443237305,False
2025-03-23 13:26:49.297358,yahoo.com,172.5594997406006,False
2025-03-23 13:26:49.973464,yahoo.com,172.65629768371582,False
2025-03-23 13:26:53.688490,google.com,4.3430328369140625,False
2025-03-23 13:26:54.191022,google.com,0.45180320739746094,False
2025-03-23 13:26:54.693472,google.com,0.4265308380126953,False
2025-03-23 13:26:55.196039,google.com,0.5064010620117188,False
2025-03-23 13:26:55.712553,bing.com,6.101846694946289,False
2025-03-23 13:26:56.220686,bing.com,4.395008087158203,False
2025-03-23 13:26:56.726938,bing.com,4.0454864501953125,False
2025-03-23 13:26:57.232857,bing.com,3.889799118041992,False
2025-03-23 13:26:57.910705,yahoo.com,175.66633224487305,False
2025-03-23 13:26:58.585473,yahoo.com,172.50752449035645,False
2025-03-23 13:26:59.260322,yahoo.com,172.65772819519043,False
2025-03-23 13:26:59.934962,yahoo.com,172.58644104003906,False
2025-03-23 13:27:03.686673,google.com,3.8604736328125,False
2025-03-23 13:27:04.189332,google.com,0.4413127899169922,False
2025-03-23 13:27:04.691853,google.com,0.5102157592773438,False
2025-03-23 13:27:05.194643,google.com,0.5412101745605469,False
2025-03-23 13:27:05.702138,bing.com,5.303144454956055,False
2025-03-23 13:27:06.208193,bing.com,3.894329071044922,False
2025-03-23 13:27:06.713699,bing.com,3.517627716064453,False
2025-03-23 13:27:07.220004,bing.com,4.094123840332031,False
2025-03-23 13:27:07.897859,yahoo.com,175.68612098693848,False
2025-03-23 13:27:08.572836,yahoo.com,172.78480529785156,False
2025-03-23 13:27:09.247597,yahoo.com,172.5625991821289,False
2025-03-23 13:27:09.922402,yahoo.com,172.59931564331055,False
2025-03-23 13:27:13.686622,google.com,3.92913818359375,False
2025-03-23 13:27:14.189127,google.com,0.3972053527832031,False
2025-03-23 13:27:14.692115,google.com,0.49304962158203125,False
2025-03-23 13:27:15.194568,google.com,0.3914833068847656,False
2025-03-23 13:27:15.703289,bing.com,6.471872329711914,False
2025-03-23 13:27:16.209260,bing.com,3.7376880645751953,False
2025-03-23 13:27:16.715248,bing.com,3.749370574951172,False
2025-03-23 13:27:17.221626,bing.com,3.982067108154297,False
2025-03-23 13:27:17.899695,yahoo.com,174.63088035583496,False
2025-03-23 13:27:18.579292,yahoo.com,175.75860023498535,False
2025-03-23 13:27:19.278282,yahoo.com,195.57642936706543,False
2025-03-23 13:27:19.910997,yahoo.com,129.0419101715088,False
2025-03-23 13:27:23.687888,google.com,3.5996437072753906,False
2025-03-23 13:27:24.190791,google.com,0.4177093505859375,False
2025-03-23 13:27:24.693916,google.com,0.5311965942382812,False
2025-03-23 13:27:25.196612,google.com,0.4069805145263672,False
2025-03-23 13:27:25.707824,bing.com,7.352590560913086,False
2025-03-23 13:27:26.220924,bing.com,3.7648677825927734,False
2025-03-23 13:27:26.726683,bing.com,3.686666488647461,False
2025-03-23 13:27:27.232383,bing.com,3.7238597869873047,False
2025-03-23 13:27:27.962306,yahoo.com,177.92105674743652,False
2025-03-23 13:27:28.640230,yahoo.com,175.6875514984131,False
2025-03-23 13:27:29.318058,yahoo.com,175.69279670715332,False
2025-03-23 13:27:29.996147,yahoo.com,175.75669288635254,False
2025-03-23 13:27:33.685460,google.com,2.660989761352539,False
2025-03-23 13:27:34.187928,google.com,0.35500526428222656,False
2025-03-23 13:27:34.690350,google.com,0.29277801513671875,False
2025-03-23 13:27:35.193126,google.com,0.431060791015625,False
2025-03-23 13:27:35.700941,bing.com,5.564451217651367,False
2025-03-23 13:27:36.206841,bing.com,3.9315223693847656,False
2025-03-23 13:27:36.712552,bing.com,3.759145736694336,False
2025-03-23 13:27:37.218533,bing.com,3.879547119140625,False
2025-03-23 13:27:37.898132,yahoo.com,177.35528945922852,False
2025-03-23 13:27:38.575970,yahoo.com,175.64105987548828,False
2025-03-23 13:27:39.253716,yahoo.com,175.54712295532227,False
2025-03-23 13:27:39.931396,yahoo.com,175.52757263183594,False
2025-03-23 13:27:43.684696,google.com,1.8680095672607422,False
2025-03-23 13:27:44.187233,google.com,0.3216266632080078,False
2025-03-23 13:27:44.689926,google.com,0.4010200500488281,False
2025-03-23 13:27:45.192746,google.com,0.48422813415527344,False
2025-03-23 13:27:45.700249,bing.com,5.304813385009766,False
2025-03-23 13:27:46.206317,bing.com,3.7360191345214844,False
2025-03-23 13:27:46.712284,bing.com,3.813028335571289,False
2025-03-23 13:27:47.219211,bing.com,4.485845565795898,False
2025-03-23 13:27:47.898051,yahoo.com,176.70655250549316,False
2025-03-23 13:27:48.575591,yahoo.com,175.55785179138184,False
2025-03-23 13:27:49.253518,yahoo.com,175.64749717712402,False
2025-03-23 13:27:49.931466,yahoo.com,175.6587028503418,False
2025-03-23 13:27:53.688068,google.com,4.542112350463867,False
2025-03-23 13:27:54.190741,google.com,0.3123283386230469,False
2025-03-23 13:27:54.693676,google.com,0.4851818084716797,False
2025-03-23 13:27:55.196155,google.com,0.45013427734375,False
2025-03-23 13:27:55.706069,bing.com,7.716178894042969,False
2025-03-23 13:27:56.213174,bing.com,3.516674041748047,False
2025-03-23 13:27:56.725701,bing.com,3.5903453826904297,False
2025-03-23 13:27:57.231379,bing.com,3.5102367401123047,False
2025-03-23 13:27:57.864906,yahoo.com,129.49252128601074,False
2025-03-23 13:27:58.616043,yahoo.com,198.6372470855713,False
2025-03-23 13:27:59.314308,yahoo.com,195.9977149963379,False
2025-03-23 13:28:00.012433,yahoo.com,195.71876525878906,False
2025-03-23 13:28:03.685396,google.com,2.580881118774414,False
2025-03-23 13:28:04.188011,google.com,0.4069805145263672,False
2025-03-23 13:28:04.690486,google.com,0.36215782165527344,False
2025-03-23 13:28:05.193323,google.com,0.4570484161376953,False
2025-03-23 13:28:05.701166,bing.com,5.568981170654297,False
2025-03-23 13:28:06.206738,bing.com,3.533601760864258,False
2025-03-23 13:28:06.712496,bing.com,3.570079803466797,False
2025-03-23 13:28:07.218112,bing.com,3.513813018798828,False
2025-03-23 13:28:07.919549,yahoo.com,199.1119384765625,False
2025-03-23 13:28:08.617267,yahoo.com,195.87326049804688,False
2025-03-23 13:28:09.315284,yahoo.com,195.95074653625488,False
2025-03-23 13:28:10.013383,yahoo.com,196.04849815368652,False
2025-03-23 13:28:13.684930,google.com,2.302885055541992,False
2025-03-23 13:28:14.187667,google.com,0.362396240234375,False
2025-03-23 13:28:14.690131,google.com,0.44727325439453125,False
2025-03-23 13:28:15.192869,google.com,0.3848075866699219,False
2025-03-23 13:28:15.700706,bing.com,5.70368766784668,False
2025-03-23 13:28:16.206278,bing.com,3.670930862426758,False
2025-03-23 13:28:16.711810,bing.com,3.414154052734375,False
2025-03-23 13:28:17.217838,bing.com,3.524303436279297,False
2025-03-23 13:28:17.920615,yahoo.com,200.44350624084473,False
2025-03-23 13:28:18.618877,yahoo.com,196.02417945861816,False
2025-03-23 13:28:19.317002,yahoo.com,195.85180282592773,False
2025-03-23 13:28:20.015011,yahoo.com,195.89662551879883,False
2025-03-23 13:28:23.689302,google.com,3.887176513671875,False
2025-03-23 13:28:24.191770,google.com,0.41937828063964844,False
2025-03-23 13:28:24.694135,google.com,0.3535747528076172,False
2025-03-23 13:28:25.196785,google.com,0.400543212890625,False
2025-03-23 13:28:25.705359,bing.com,6.626605987548828,False
2025-03-23 13:28:26.217684,bing.com,3.6280155181884766,False
2025-03-23 13:28:26.727227,bing.com,7.419824600219727,False
2025-03-23 13:28:27.232893,bing.com,3.5572052001953125,False
2025-03-23 13:28:27.933265,yahoo.com,198.17066192626953,False
2025-03-23 13:28:28.567198,yahoo.com,130.22518157958984,False
2025-03-23 13:28:29.243035,yahoo.com,172.40333557128906,False
2025-03-23 13:28:29.874225,yahoo.com,127.3806095123291,False
2025-03-23 13:28:33.684999,google.com,1.9619464874267578,False
2025-03-23 13:28:34.187744,google.com,0.4227161407470703,False
2025-03-23 13:28:34.690201,google.com,0.3829002380371094,False
2025-03-23 13:28:35.192965,google.com,0.5631446838378906,False
2025-03-23 13:28:35.702503,bing.com,7.190704345703125,False
2025-03-23 13:28:36.208310,bing.com,3.586292266845703,False
2025-03-23 13:28:36.714160,bing.com,3.4897327423095703,False
2025-03-23 13:28:37.219923,bing.com,3.4749507904052734,False
2025-03-23 13:28:37.853133,yahoo.com,129.55927848815918,False
2025-03-23 13:28:38.532901,yahoo.com,174.41201210021973,False
2025-03-23 13:28:39.208372,yahoo.com,173.13385009765625,False
2025-03-23 13:28:39.883823,yahoo.com,173.07043075561523,False
2025-03-23 13:28:43.685225,google.com,2.4154186248779297,False
2025-03-23 13:28:44.187742,google.com,0.4150867462158203,False
2025-03-23 13:28:44.690232,google.com,0.47779083251953125,False
2025-03-23 13:28:45.192922,google.com,0.4661083221435547,False
2025-03-23 13:28:45.701191,bing.com,6.077766418457031,False
2025-03-23 13:28:46.206935,bing.com,3.53240966796875,False
2025-03-23 13:28:46.712656,bing.com,3.5581588745117188,False
2025-03-23 13:28:47.218341,bing.com,3.556489944458008,False
2025-03-23 13:28:47.895994,yahoo.com,175.4922866821289,False
2025-03-23 13:28:48.571139,yahoo.com,172.94645309448242,False
2025-03-23 13:28:49.246508,yahoo.com,173.01225662231445,False
2025-03-23 13:28:49.921927,yahoo.com,173.004150390625,False
2025-03-23 13:28:53.687792,google.com,3.6745071411132812,False
2025-03-23 13:28:54.190220,google.com,0.3733634948730469,False
2025-03-23 13:28:54.693211,google.com,0.6847381591796875,False
2025-03-23 13:28:55.195863,google.com,0.3662109375,False
2025-03-23 13:28:55.706128,bing.com,7.988214492797852,False
2025-03-23 13:28:56.218709,bing.com,3.560304641723633,False
2025-03-23 13:28:56.724418,bing.com,3.6089420318603516,False
2025-03-23 13:28:57.230218,bing.com,3.615856170654297,False
2025-03-23 13:28:57.906988,yahoo.com,174.30424690246582,False
2025-03-23 13:28:58.582813,yahoo.com,172.9888916015625,False
2025-03-23 13:28:59.258115,yahoo.com,173.0639934539795,False
2025-03-23 13:28:59.933444,yahoo.com,173.08330535888672,False
2025-03-23 13:29:03.685761,google.com,2.4976730346679688,False
2025-03-23 13:29:04.188502,google.com,0.4267692565917969,False
2025-03-23 13:29:04.691148,google.com,0.35858154296875,False
2025-03-23 13:29:05.193728,google.com,0.2846717834472656,False
2025-03-23 13:29:05.701144,bing.com,4.895210266113281,False
2025-03-23 13:29:06.206879,bing.com,3.5638809204101562,False
2025-03-23 13:29:06.712627,bing.com,3.5431385040283203,False
2025-03-23 13:29:07.218153,bing.com,3.483295440673828,False
2025-03-23 13:29:07.896040,yahoo.com,175.57644844055176,False
2025-03-23 13:29:08.572007,yahoo.com,172.63126373291016,False
2025-03-23 13:29:09.248381,yahoo.com,173.02656173706055,False
2025-03-23 13:29:09.925261,yahoo.com,173.20489883422852,False
2025-03-23 13:29:13.685972,google.com,2.6335716247558594,False
2025-03-23 13:29:14.188725,google.com,0.38170814514160156,False
2025-03-23 13:29:14.691220,google.com,0.6701946258544922,False
2025-03-23 13:29:15.194808,google.com,1.1818408966064453,False
2025-03-23 13:29:15.703115,bing.com,6.257057189941406,False
2025-03-23 13:29:16.208831,bing.com,3.4661293029785156,False
2025-03-23 13:29:16.714318,bing.com,3.5490989685058594,False
2025-03-23 13:29:17.219996,bing.com,3.641366958618164,False
2025-03-23 13:29:17.854274,yahoo.com,130.70368766784668,False
2025-03-23 13:29:18.533363,yahoo.com,127.21967697143555,False
2025-03-23 13:29:19.163120,yahoo.com,127.46500968933105,False
2025-03-23 13:29:19.792832,yahoo.com,127.34150886535645,False
2025-03-23 13:29:23.687415,google.com,3.702402114868164,False
2025-03-23 13:29:24.190133,google.com,0.3962516784667969,False
2025-03-23 13:29:24.693180,google.com,0.6492137908935547,False
2025-03-23 13:29:25.196272,google.com,0.4818439483642578,False
2025-03-23 13:29:25.704725,bing.com,6.180286407470703,False
2025-03-23 13:29:26.212806,bing.com,3.6554336547851562,False
2025-03-23 13:29:26.725481,bing.com,3.876209259033203,False
2025-03-23 13:29:27.231674,bing.com,3.6597251892089844,False
2025-03-23 13:29:27.865200,yahoo.com,130.6629180908203,False
2025-03-23 13:29:28.495354,yahoo.com,127.31504440307617,False
2025-03-23 13:29:29.125340,yahoo.com,127.33340263366699,False
2025-03-23 13:29:29.755004,yahoo.com,127.26020812988281,False
2025-03-23 13:29:33.686387,google.com,2.8400421142578125,False
2025-03-23 13:29:34.189328,google.com,0.45990943908691406,False
2025-03-23 13:29:34.692248,google.com,0.4558563232421875,False
2025-03-23 13:29:35.194817,google.com,0.41556358337402344,False
2025-03-23 13:29:35.702007,bing.com,5.201101303100586,False
2025-03-23 13:29:36.208204,bing.com,3.6902427673339844,False
2025-03-23 13:29:36.713808,bing.com,3.5321712493896484,False
2025-03-23 13:29:37.219755,bing.com,3.5347938537597656,False
2025-03-23 13:29:37.852382,yahoo.com,130.3098201751709,False
2025-03-23 13:29:38.482261,yahoo.com,127.35867500305176,False
2025-03-23 13:29:39.111893,yahoo.com,127.22039222717285,False
2025-03-23 13:29:39.741693,yahoo.com,127.43282318115234,False
2025-03-23 13:29:43.685290,google.com,2.4809837341308594,False
2025-03-23 13:29:44.187827,google.com,0.38242340087890625,False
2025-03-23 13:29:44.690188,google.com,0.3032684326171875,False
2025-03-23 13:29:45.192997,google.com,0.5090236663818359,False
2025-03-23 13:29:45.700362,bing.com,5.21087646484375,False
2025-03-23 13:29:46.205981,bing.com,3.422260284423828,False
2025-03-23 13:29:46.711434,bing.com,3.462076187133789,False
2025-03-23 13:29:47.217186,bing.com,3.540515899658203,False
2025-03-23 13:29:47.850296,yahoo.com,131.00647926330566,False
2025-03-23 13:29:48.548478,yahoo.com,194.6275234222412,False
2025-03-23 13:29:49.224357,yahoo.com,172.54900932312012,False
2025-03-23 13:29:49.855263,yahoo.com,127.59518623352051,False
